bicycle	106680 3727 22353 16996 19838 19450 22790 13383 21586 1558 230874 14287 27195 123230 145134 32533 40608 20835 76196 55461 24662 33429 32398 17927 38138 36276 72983 13853 12270 25402 81597 51116 1436 1117 25285 89091 27265 18727 12472 391244 20439 128669 7724 3547 21944 4725 55544 156953 135624 69791 128609 236789 26484 11974 18612 8238 11453 14152 1556 1635 26429 144267 13307 212888 364460 99793 2729 27097 1330 46276 27047 23330 22271 26866 1511 22767 214160 604 22905 134468 71385 6425 129872 19029 22206 168069 512074 61095 75731 144534 25212 7966 57919 64681 5661 4735 117942 287295 11821 4864 19823 7108 34002 258789 84826 253 2087 2580 238748 559 26867 59595 32009 548431 43467 113698 93448 2735 13377 21085 17805 4759 51165 10652 17310 8426 2725 23311 21938 2841 14913 682 20012 1957 5599 28566 16516 616099 44257 47195 15024 587982 126436 19765 94176 61228 61119 12838 16388 8476 74596 15444 28728 62180 22571 46946 11944 6969 16880 9205 10287 747113 13697 475194 33461 567 30106 391974 5268 1632 447 44538 49583 73016 107 13907 22985 21911 10109 31399 8119 331663 8403 6343 38609 13753 89708 9937 29265 7039 5304 7080 3523 11951 14540 42582 81194 1531 37299 19614 118210 11136 2708 10800 12532 15779 11033 10607 4766 32154 21292 10828 2270 47692 19679 15776 2160 343602 11373 83431 30823 64395 2668 788 69247 418 42410 69033 70436 4369 2892 9443 17892 34456 68055 11195 46721 57109 79396 4669 5100 669716 242587 8735 3434 14724 7979 51940 6000 2568 660537 27635 316507 18275 154044 44217 8120 42243 73979 9284 38460 78294 175885 52607 34974 56045 2269 11395 67986 107287 13092 152812 6823 60826 46338 55156 3735 3270 1745 3227 230457 35638 4649 56034 6787 558955 17940 2739 48140 12190 141204 7260 29822 1092618 2061 60273 47956 20304 4480 2112 22327 68544 2585 61966 4833 727536 1070 4178 31327 9060 15346 2459 12873 11071 60748 16488 63484 5391 59862 52644 7248 8140 193175 438474 21089 16265 6761 31636 19398 70568 2127 71097 1490671 14317 7269 582 982329 53925 400916 78889 3288 164642 16600 21666 38329 9220 6009 4130 1718205 51033 25038 108300 120350 1175 4450 799 29942 9033 64797 97368 1276 49709 3019 1344 2261 1866 60425 838294 322 49217 60902 45019 78902 12840 46368 40682 36652 20797 11779 135692 178764 9403 2669 44068 6895 77003 110986 9802 8334 76313 21770 115461 144327 168568 39027 64250 67089 6348 10415 1518400 1591 1970866 51467 63548 72786 6448 49640 22316 13357 20080 18531 5810 14638 16644 20498 40639 36597 24420 74002 4959 10075 100493 35408 28834 476299 13204 1005180 890509 16567 144717 220081 62456 13528 183309 16199 8770 936358 70609 110886 2736 20127 3085 2976 18090 18457 112019 95124 177359 57893 68354 108560 49448 24996 14898 676258 98827 120530 29904 9668 11578 82134 270823 3860 10056 43627 17260 5771 366498 470 29475 115606 6338 1032701 63874 60978 7487 598 7275 531715 2934 20155 9458 47945 46700 1493 89490 5209 2697 4049 10171 18916 3941 3650 92774 10508 36527 23209 3872 99829 13532 2217 5038 98696 15580 5631 18787 26495 76824 10241 3970 16627 19426 68328 2855096 3425 28020 10248 43225 7233 27675 2979 1489 10245 11152 154963 41841 81126 115400 14664 1983 3431 87205 213090 209740 45689 12958 13098 3338 212605 42517 1706976 2455648 55928 81499 5587 259246 9063 152244 1259 161393 216577 30924 17939 38306 132993 3539 22685 86 22188 212221 31896 85325 94723 110699 10405 336 16212 9523 29061 17997 392661 12700 106338 104816 16922 132695 190039 112225 35443 787790 53739 58921 19831 9152 3217 158014 4267 42773 24865 168743 5298 15753 172198 26769 23646 104553 15879 855 97960 12456 102822 71082 24626 23842 295663 48000 1128529 79313 7265 17676 37518 109028 358363 29829 693103 3146054 2678491 114774 2 2228 14164 683917 31213 12187 155412 13195 56105 13438 20560 59349 5895 196185 42400 58528 45219 105200 28118 2664 24743 205 99030 275 36420 145470 26000 1546 161325 18540 31972 401 25214 2849 20462 42064 2855 22755 5192 99283 5724 21129 58967 115064 1611 2072 87362 17614 26228 17831 49804 548988 167326 4577 21405 112955 80878 11123 574784 46124 36367 238322 8319 125862 25317 28701 117946 614177 46582 79217 74117 73403 32958 137300 155199 179661 21632 163265 31516 42988 35550 114991 32381 35914 69087 112292 1460197 21629 162200 60336 326931 50285 75178 113555 69695 439902 6186 62641 501988 41499 38189 198332 1219496 308838 72341 29162 44955 212888 349554 244156 22790 50878 33049 57714 34872 1149064 61589 59618 40668 30898 80741 106650 257465 90605 1590658 113742 491636 715992 78561 115672 29628 99024 44123 9962 61514 199722 150642 547979 49709 27195 99417 153404 2585 51033 117314 37422 890509 60826 15024 53630 67205 179129 59529 42468 10241 174030 220823 181357 181987 396084 24174 28663 681 180423 56143 11795 81597 15950 127855 206971 73061 30158 20819 151096 57106 63352 68971 143496 35222 20832 103684 95068 61251 77347 28748 115313 96133 48389 96034 170188 43867 47727 50797 44236 2841 22271 27795 6417 26606 43284 29654 
bell	34131 24578 7549 27132 19966 4928 10385 2078 13476 66714 52631 122096 8210 52026 4941 65561 71072 55446 27975 60643 63913 33508 71972 68458 36832 67899 8918 84684 17157 38723 32154 11419 87894 70248 6558 10410 9634 37656 8197 19526 24692 100979 98496 72933 61707 43021 60340 20793 37437 171952 73332 114074 7912 1141 15779 201617 176150 11565 27937 11225 84923 71040 9784 13684 19837 11950 155746 113406 95315 17793 4369 60273 6566 48023 7292 10132 177404 95196 10197 73572 17402 91527 10886 14102 5198 238553 20282 61197 152518 5671 153702 24650 47321 34449 126559 2901 14218 1197978 22992 471 6820 6522 507820 19949 205539 10070 21097 15570 109687 123887 11047 190801 42172 56426 29173 249422 8711 9211 814 3632 240536 25446 53070 188587 12465 11194 160470 43648 7093 84795 21197 292102 61975 60955 9114 181809 76758 75240 203905 66236 116018 26388 55580 48281 315755 22011 405427 15871 49846 11546 1430589 34581 73931 18386 13810 8198 48273 30625 18855 31662 6153 50413 100485 41123 279241 436904 52827 9261 88416 33540 37391 788 93994 448668 49665 28593 7772 6689 40993 91 9770 173810 7886 23177 45233 290217 9515 5840 35774 67228 33679 32513 19741 2881 66294 21663 60405 821847 396664 384657 44240 3452044 2900 5038 4659 13215 22093 159576 194291 25686 530579 4985 138830 283024 38049 15442 56897 38310 80277 81839 78914 14474 43461 8311 80759 28378 20836 1354 89997 54743 510191 37143 5234 29116 37907 4402 42753 6591 337640 379958 9777 2735114 136381 38775 9383 13754 18740 147897 54067 19931 164729 14540 6319 49657 79545 32960 663874 579514 22395 175098 86567 33420 2721 49058 5669 196827 698662 143821 7290 8735 80492 126933 30 117191 33595 65858 178155 81301 474906 91479 5413 152519 4670 2389 85699 241213 90511 533500 16509 84493 2933 101439 26497 34586 12721 101390 22031 25734 21463 30781 81031 37749 317720 16643 18276 69319 5809 66581 11319 249593 28596 132741 13850 50873 759342 18766 463 18884 27780 302017 17150 543756 561061 2714 66153 8022 248547 47751 2441 5751 479358 54943 1159752 75996 35158 327885 87325 16528 11182 26341 505738 6486 78979 107861 11423 115221 16949 22486 172672 717 143811 10220 678955 37120 692534 6875 17676 66258 15366 120448 3488 3729 7380 492996 5906 61946 58989 196159 3537869 35900 9957 13445 75979 44485 8609 16802 62439 50933 15024 56953 12445 149797 92788 62428 55254 74285 3010 1137364 119802 6744 491493 5486 1126 5986 15256 6338 6865 26300 11281 2149797 104226 35547 129900 9081 45021 67047 119480 1269011 147466 281611 1372 459596 753112 7248 172563 13069 324421 683436 20684 65854 90768 3744 248861 5688 459637 9426 39042 1490 66408 8109 39899 23217 24196 3016 99249 84507 50487 2582422 25640 17991 32432 874 52940 52356 255466 31883 32621 327245 16586 76715 35825 8645 54498 90678 853188 729620 1349068 10719 10313 696780 49159 235554 91580 200370 4571 263278 80849 1098206 130636 144777 76506 26548 199393 17795 573073 16664 10585 167743 264764 15893 102806 32855 101438 160224 28083 94075 534016 9546 347831 1951047 491669 731919 50047 35187 16691 518198 29322 64083 10226 23709 13464 28707 588420 68942 37421 47945 4333 48755 21571 25695 43053 2973 2683 62908 149981 25993 11070 15313 5953 25513 412200 867798 3203 7645 16265 21327 331114 7872 183116 13592 102254 193237 26294 351262 6095 9839 3787 16881 5746 362494 51343 43079 130560 6040 52504 12991 62342 22590 21810 42543 141734 55322 95745 9871 188335 162341 11122 850688 12848 81273 30200 2063 6450 613046 266995 24041 107918 6277 70833 23748 31148 24946 50291 367 109524 772 53378 261718 9513 13941 2362 1028373 13203 174554 8776 2420 141636 23957 18007 67269 7685 28258 2934 829899 506235 285510 240043 1051649 3232 112645 198399 79179 15363 188783 8611 589914 1118959 409801 41119 3108 62092 13220 25682 54581 58480 411994 359307 49058 92076 24578 416536 78444 11297 19313 23163 36666 45640 88229 67658 20758 27123 54441 100573 30613 28143 155535 210976 49439 21590 5448 53852 160778 42666 61986 27562 44084 1339505 98467 28716 160267 19228 20519 26851 197968 31944 130489 29246 171162 63401 106877 828784 479931 14522 18122 764102 26703 204367 204246 150896 18082 23691 5038 236168 93970 71378 29882 29816 21335 20817 244774 16502 243322 17913 24473 20728 71896 123851 20503 38414 15021 181292 166851 102328 117288 135134 123127 753153 7121 99046 36046 1870 82527 13476 132107 78444 21455 28539 177422 57275 268411 123985 603853 17175 384456 45135 173840 58380 31551 186166 242204 20518 43931 600484 17071 95258 521348 68032 353067 54581 137831 45296 27609 28116 57364 15516 35867 505738 24578 38563 35847 28239 74036 1480050 48109 11552 39981 3282 14338 58940 59184 10512 34195 142691 322177 190164 28480 687103 31643 42035 18396 491 48207 41462 604055 68170 62762 63238 862049 11162 5426 403448 313488 57480 22369 136628 19966 26667 48317 94464 53157 122796 62092 36549 391406 378666 537026 20951 6946 25509 215276 10725 26002 48957 31303 839149 10385 67644 68219 3147 41013 64053 70209 21562 10597 45640 512328 46166 381317 32394 428063 196827 201707 466374 1355 57631 870022 79824 4976 18932 3027967 15531 29467 19599 31892 26764 78336 31840 780662 3589 70446 1342 270161 12846 862584 52871 1618 841669 71758 58127 4080 98387 100712 670855 84684 42741 52965 56137 591616 36466 189496 54239 85195 416536 33049 21346 492996 49432 683436 27594 32327 19486 136274 190219 102474 2591 27132 474906 30528 30934 25503 44297 16652 320198 2113977 593368 13220 71072 66298 22248 60355 11436 316590 34727 25553 18728 70226 36367 15996 279474 6428 348325 12683 25203 19323 90947 2777941 1374 201617 1920 1123228 73798 30710 63352 22438 24801 18639 114307 4605 54235 160319 44485 2113 197223 18689 113501 1004152 40904 222769 474121 316625 123241 438930 9435 41681 123150 12100 23523 364561 738385 147134 92076 151576 5506 347241 2232 54943 56785 276 18987 13082 35014 127280 60213 173069 42681 62028 32672 638831 8648 17907 20758 153452 35894 172883 54173 60643 7051 162635 16167 792164 26628 56572 121312 74009 140041 359383 31638 136265 955264 52143 41182 30858 332018 463843 41225 27978 25447 25651 9529 63697 86530 13245 98588 8126 71972 23243 17648 62738 31456 934557 22671 31200 50571 341349 11507 30509 34505 20799 99093 307845 927197 8493 979955 2252 143648 168057 1543965 886403 88718 241369 36196 415652 499763 13732 70878 11379 96456 33508 39432 1487013 386387 52026 58980 212569 208985 154008 66714 330354 24809 65143 8213 53869 41181 311572 154911 9950 211478 265416 1762572 39861 55106 109118 9020 25015 13073 30223 23430 332691 90695 399336 50619 1886056 19568 8948 239774 4461 25697 80976 106374 432474 163117 146189 55852 34131 6057 287973 31910 16607 84923 97004 23318 475234 7350 36043 149851 32173 14373 251567 15678 79340 41689 258657 48717 583867 11129 8210 53161 14811 40055 328198 49880 67628 78831 11487 379250 18576 73131 96858 456931 6834 41609 26610 18281 37656 223597 4278 15800 13981 34214 31977 62196 255963 108531 34506 16494 122096 26341 88594 13306 2096921 7549 57004 163832 37805 13126 305996 31092 75622 26229 57619 76538 13537 89274 52713 66236 46325 30794 50785 15180 2054874 30842 403785 39662 226414 35881 177972 252510 242510 12708 97363 64409 95315 223475 132183 17157 22166 10647 316070 45371 1276447 63513 95196 78428 172392 23852 249184 9408 16844 25119 2364474 247373 22199 440782 5773 970853 34830 38653 19014 9470 681291 79034 57984 58039 108708 609961 157488 48603 43021 72661 812691 45634 663 118990 66077 14650 7487 477001 473491 7052 105909 119593 128501 108186 18202 40393 110124 76956 103009 47975 4961 128869 48579 572902 1920306 24216 303243 19446 813432 61130 301285 1584903 174753 208497 18441 54245 11378 66943 345017 77470 15480 13152 8459 49686 477354 32725 39973 24722 5328 40536 48459 21596 388283 24850 593864 48607 37869 98433 338964 29053 171952 305713 1692397 288521 310011 1139865 105683 104170 19234 341420 179511 17626 15166 27461 83209 4006 63635 12598 33540 48552 17571 10885 161135 27428 63167 103853 94773 271760 54286 67899 81555 940664 696780 121228 26203 28153 36880 4430 124543 590622 155746 98310 95891 55254 239994 2484803 6804 40912 9436 27914 436904 159427 54424 102698 372980 728019 20348 745667 98221 254629 36908 22606 21536 16356 3243928 41364 104226 68431 263476 41742 675058 28925 263276 346365 31349 35274 25061 25283 5209 36428 47176 44841 125053 24151 15351 85406 319832 40712 7093 6368 417447 2115 241177 90396 122225 127379 4369 27975 53155 38009 332311 25352 17149 38363 433461 50075 1177047 20793 67228 99594 102225 8267 4286 36247 121630 10487 10410 19313 854526 524871 80623 5195 30872 27855 13620 343439 22912 10384 22864 71501 38806 48508 71139 4395 49823 19741 36666 25122 367541 354980 1324735 4534 31966 5702 30972 51365 48951 71085 9626 820251 152418 122977 47647 329915 6527 119306 67429 796943 71494 222316 76031 11056 315169 69995 5003 449805 24036 38308 519164 26236 65867 41131 43730 800867 65248 24328 25045 1362225 23220 32465 27307 14790 29870 27665 737239 31462 20566 84692 18884 5243 1870737 
